Sentence,Score
"The relevant observations are thus:
“Their Lordships agree with the Chief Court in holding that the grant of 1781 is not a
grant to the idol or an endowment of a temple or a gift made by way of trust for a
public religious purpose.",0.092074364
The grant is to Daryao Gir and his heirs in perpetuity.,0.48179165
"[…]
The general effect of the evidence is that the family have treated the temple as family
property, dividing the various forms of profit whether offerings or rents, closing it so
as to exclude the public from worship when marriage or other ceremonies required
the attendance of the members of the family at its original home, and erecting
samadhs to the honour of its dead.",0.12976678
"In these circumstances it is not enough, in their
Lordships' opinion, to deprive the family of their private property to show that
Operation Asha vs Shelly Batra on 5 August, 2025
Indian Kanoon - http://indiankanoon.org/doc/103180344/
24
 Hindus willing to worship have never been turned away or even that the deity has
acquired considerable popularity among Hindus of the locality or among persons
resorting to the annual mela.",0.09205279
"Worshippers are naturally welcome at a temple because
of the offerings they bring and the repute they give to the idol : they do not have to be
turned away on pain of forfeiture of the temple property as having become property
belonging to a public trust.",0.08868734
"Facts and circumstances, in order to be accepted as
sufficient proof of dedication of a temple as a public temple, must be considered in
their historical setting in such a case as the present; and dedication to the public is
not to be readily inferred when it is known that the temple property was acquired by
grant to an individual or family.",0.09261738
"Such an inference, if made from the fact of user by
the public, is hazardous, since it would not in general be consonant with Hindu
sentiments or practice that worshippers should be, turned away; and as worship
generally implies offerings of some kind, it is not to be expected that the managers of
a private temple should in all circumstances desire to discourage popularity.",0.14494045
"[…] The
Chief Court have, in the opinion of the Board correctly estimated the particular facts
of the case, before them and have rightly negatived the contentions that the temple is
a public temple and that the property in suit is impressed with a trust of a public
religious character.” (Emphasis supplied)
47.",0.10491239
"On the other hand, the Privy Council in Gurunatharudhaswami Guru Shidharudhaswami v.
Bhimappa Gangadhrawappa Divate reported in 1948 SCC OnLine PC 43, the issue related to
whether the Court under Section 92 could direct the removal of the head of the mutt while settling a
scheme for the administration of public trust properties despite the fact that the previous swami
desired the said person to succeed as the head of the mutt.",0.09911383
"The suit under Section 92, apart from the
aforesaid relief, was also concerned with whether the institution in question could be called a ‘public
trust’ of a religious or charitable nature.",0.11070909
"In deciding the aforesaid, particular reference was made to
the circumstances in which the various properties used in connection with the institution was
acquired.",0.156158
"Predominantly, all the offerings made and gifts given by the public to the Swami was for
the purposes of the ‘Math’ and additional properties were purchased out of the offerings initially
given, except one property which was concluded as having been received as a gift by the Swami’s for
his own personal benefit since there was no evidence to show that the said solitary land was ever
used for the benefit of the ‘Math’.",0.10557396
"Therefore, all the suit properties with the exception of one, were
regarded as accretions to the original foundation/institution, and subject to an express or
constructive trust created for public purposes of a charitable or religious nature within the meaning
of Section 92 of the CPC.",0.090296336
"The relevant observations are reproduced hereinbelow:
“The learned trial Judge discussed in detail and with much care the documentary and
oral evidence, particularly in relation to the circumstances in which the various
properties used in connection with the Math had been acquired.",0.14817286
"In appeal the High
Court again discussed the evidence in considerable detail, and both Courts reached
the conclusions that the institution, whether it be called a Math or a Temple, was
founded by the public for a public, charitable and religious purpose, viz., the worship
of the Swami during his lifetime and of his Samadhi (tomb) after his death, and for
the purpose of the various festivals which had been started in connection with the
Operation Asha vs Shelly Batra on 5 August, 2025
Indian Kanoon - http://indiankanoon.org/doc/103180344/
25
 institution, and that the offerings made to the Swami, the properties purchased out of
those offerings and those acquired by gifts after 1912 (when the Swami assumed
control of the Math), must all be regarded as accretions to the original foundation,
and that all the properties in suit form part of a trust created for purposes of a
charitable or religious nature.",0.08681914
"Counsellor the appellant has referred their Lordships
to all the relevant evidence and no useful purpose would be served by a further
discussion of it in detail.",0.16475755
"Their Lordships can state shortly and in general terms their
reasons for agreeing with the conclusions of the Courts in India.",0.19721553
"-xxx-
The only question in this appeal is whether the suit properties used for the purposes
of the Math belonged to the Swami at the time of his death, or appertained to the
Math and were subject to an express or constructive trust created for public purposes
of a charitable or religious nature within the meaning of Section 92 of the Code of
Civil Procedure.",0.10306545
"Except in regard to one small property, which will be presently
mentioned, their Lordships have no doubt that the Courts in India were right in
answering this question against the appellant.",0.17900057
"The evidence establishes beyond
doubt, in their Lordships' view, that the properties in suit were either originally
given, or were dedicated by the Swami, to the purposes of the Math which was a
charitable or religious institution.",0.14545792
"It has been argued by Counsel for the appellant
that even if this be so the trust was not for public, but for private, purposes.",0.15320246
"But this
is clearly not so.",0.24686752
"It is common ground that anybody was at liberty to go at any time to
the Math to worship the Swami and take food there.",0.14190458
"The trust was plainly one for
public purposes.",0.13693562
"The only property in suit which in their Lordships' view the respondents have failed
to show belonged to the Math is that comprised in Exhibit D.127 by which a piece of
land expressed to be of the value of Rs.",0.08000043
"400 situate in Mouji Harti in Taluka Gadag
was conveyed to the Swami, the motive expressed being the spiritual good of the
donor.",0.15822598
"There is nothing in the conveyance to suggest that the land was given to the
Swami for the purpose of the Math.",0.11307663
"There is no evidence that this land, which is
situate, their Lordships are told, some 40 miles from Hubli was ever used, or that its
rents or profits were applied, for the benefit of the Math.",0.16084807
"The fact that the Swami
received many gifts of property for charitable purposes does not disqualify him from
receiving gifts for his own personal benefit, and their Lordships think that this small
piece of land must be excluded from the decree in the present suit.",0.09058813
"By the decree which the learned trial Judge passed it was declared that the properties
in suit were properties belonging to a public trust of a religious and charitable
character: and that it was necessary to settle a scheme for the administration of the
trust.",0.12316509
"[…]” (Emphasis supplied)
Operation Asha vs Shelly Batra on 5 August, 2025
Indian Kanoon - http://indiankanoon.org/doc/103180344/
26
 48.",0.16355707
"This Court in Bihar State Board Religious Trust, Patna v. Mahant Sri Biseshwar Das reported in
(1971) 1 SCC 574 had to determine whether the entity in question constituted a religious trust so that
it may be brought within the purview of a ‘public trust’ under Section 2(1) of the Bihar Hindu
Religious Trusts Act, 1951.",0.0894664
"The Trial Court had also placed a lot of importance on ascertaining how
the properties were originally acquired and since, the respondent did not produce the Sanads under
which the founding Mahant had acquired the said properties and therefore, the nature of the gifts
and the manner in which they were made could not be determined, an adverse inference was drawn
against the respondent.",0.10015863
"However, this conclusion was held to be misplaced since the onus of proof
to show that the properties were being held for public purposes of a religious or charitable character
was said to rest on the appellant Board who alleged that it was so.",0.11171896
"In holding thus, this Court also
observed as follows:
i.",0.21043146
"First, that it is true that a charitable trust might either be created by a grant for an
express purpose or a grant having been made in favour of an individual or a class of
individuals, and that individual or that class of individuals might, after obtaining the
grant, create a charitable trust.",0.14711496
ii.,0.41226038
"Secondly, that a property can be granted solely for the ‘grantee’s’ personal benefit
too, without there being any intention on part of the grantor to fetter the grantee with
any obligation in dealing with the property granted.",0.13011801
"Courts have arrived at a
conclusion whether the grant was for the benefit of the public, or an unascertained
section of the public, or for the benefit of the grantee himself, or for class of
ascertained individuals, either by keeping the manner and conditions of the grant
itself at the forefront or, from the other circumstances of the case.",0.14753576
"Further, an
inference can also be drawn from the usage and custom of the institution or from the
mode in which its properties have been dealt with along with other established
circumstances.",0.09983275
i i i .,0.39722294
"L a s t l y ,  t h a t  i f  a  p r o p e r t y  i s  d e s c r i b e d  a s  ‘ a p p e r t a i n i n g  t o  a n
organisation/institution’ then for those properties to be considered as properties of a
public trust, the said organisation/institution must by itself first be a public trust for
religious or charitable purposes.",0.22867355
49.,0.45526686
"The relevant observations in Bihar State Board (supra) are thus:
“8.",0.14051436
"It is true that the respondent Mahant did not produce the original Sanads
whereunder certain lands had been gifted to the founding Mahant by the various
zamindars.",0.07628347
"They were not produced because, as the respondent deposed, they could
not be traced, but, as stated earlier, it was not impossible for the Board also, if it
wanted to rely on them, to produce the record, such as that of Darbhanga Estate, and
show therefrom the nature and the terms of those gifts.",0.10843809
"The trial court, however, was
not entitled, as we shall presently show, from the mere failure of the Mahant to
produce the original Sanads to draw an adverse inference which it did against him.",0.15238155
"Operation Asha vs Shelly Batra on 5 August, 2025
Indian Kanoon - http://indiankanoon.org/doc/103180344/
27
 -xxx-
10.",0.17518334
"Properties of the temple being thus admittedly in the possession of the Mahants
ever since the time of Gaibi Ramdasji, the onus of proof that the respondent Mahant
held them on trust for public purposes of a religious or charitable character was
clearly on the appellant Board who alleged that it was so.",0.0938675
"The trial Judge was,
therefore, clearly in error in holding that the respondent Mahant ought to have
produced the Sanads and that on his failure to do so an adverse inference could be
drawn, namely, that had they been produced they would have shown that the grants
to Gaibi Ramdasji were for public purposes of a religious or charitable character.",0.13280682
"(See
Parmanand v. Nihal Chand.)",0.23288348
"[1938 ILR 65 IA 252]
11.",0.25125852
"The Sanads not having been available, the appellant Board tried to establish
through the oral evidence of six witnesses (DWs 1 to 6), that the temple was founded
and the properties in question were acquired for the benefit of the public or a section
thereof.",0.08217055
"[…]
-xxx-
16.",0.29410338
"True it is that a charitable trust might either be created by a grant for an expresss
purpose or a grant having been made in favour of an individual or a class of
individuals, that individual or that class of individuals might, after obtaining the
grant, create a charitable trust.",0.14201808
"[…]
-xxx-
18.",0.28643504
"The existence of a private Mutt, where the property was given to the head of the
Mutt for his personal benefit only, has in the past been recognised.",0.1377839
"(See Matam
Nadipudi v. Board of Commissioners for Hindu Religious Endowments, Madras [AIR
1938 Mad 810] and Missir v. Das [ (1949) ILR 28 Pat 890] .)",0.16909541
"In such cases there is no
intention on the part of the grantor to fetter the grantee with any obligation in
dealing with the property granted.",0.20005596
"In each case the Court has to come to its
conclusion either from the grant itself or from the circumstances of the case whether
the grant was for the benefit of the public or a section of it i.e.",0.15929767
"an unascertained class,
or for the benefit of the grantee himself or for a class of ascertained individuals.",0.22346945
"An
inference can also be drawn from the usage and custom of the institution or from the
mode in which its/properties have been dealt with as also other established
circumstances.",0.09448517
"-xxx-
21.",0.5074114
"Lastly, reference was made to some of the deeds of gifts made by the reigning Mahants in favour
of their nominees as successors where the properties were described as appertaining to the Asthal.",0.09279497
"Assuming that the scribes of these documents used the expression “appertaining to the Asthal” in
Operation Asha vs Shelly Batra on 5 August, 2025
Indian Kanoon - http://indiankanoon.org/doc/103180344/
28
 the sense in which such expression is sometimes used in the deeds of conveyance, the expression
means things which are appurtenant to and forming part of the principal property which is the
subject-matter of the instrument.",0.10240967
"[See Stroud's Judicial Dictionary, (3rd Edn.",0.3165063
"), Vol.",0.30047148
"I, 177.]",0.61945474
"The
expression “appertaining to the Asthal” in these deeds, therefore, would at best mean that the
properties formed part of the Asthal and are not the properties of the Mahant as distinct from those
of the Asthal.",0.110521
(See Sri Thakurji Ramji v. Mathura Prasad [AIR 1941 Pat 354 at 358] .),0.24229501
"But unless the
Asthal itself is a public trust for religious or charitable purposes, the properties appertaining thereto
would not be properties of a public trust for religious or charitable purposes.",0.16321918
"The use of the
expression “appertaining to the Asthal”, therefore, cannot lead to the conclusion that the properties
in question were stamped with a trust for public purposes.” (Emphasis supplied)
50.",0.07704753
"In another decision of this Court in Kuldip Chand and Another v. Advocate-General to
Government of H.P.",0.17875217
"and Others reported in (2003) 5 SCC 46, it was held that the history of the
institution, conduct of the parties and the user of the properties are all factors to be examined to
arrive to a determination as regards a public trust.",0.09361273
"The issue related to whether by the mere use of
the premises as a Dharamsala for about 125 years an inference could be drawn that the same
belongs to a public trust.",0.026034715
"Answering in the negative and holding that the Dharamsala was a private
property and not a public trust, this Court observed that a dedication for public purposes and for the
benefit of the general public would involve the complete cessation of ownership on the part of the
founder and vesting of the property for the religious object.",0.09570084
"However, in circumstances where this
dedication is not made via a formal or express endowment, its character may have to be determined
on the basis of the history of the institution along with the conduct of the founder and his heirs.",0.08363941
"A
dedication would involve the complete relinquishment of individual right of ownership.",0.13102312
"The owner
must intend to divest himself of his ownership in the dedicated property.",0.18678778
"The relevant observations
are reproduced hereinbelow:
“37.",0.1914485
"From the materials brought on record by the parties, as noticed hereinbefore, the
following facts emerge: (1) That the shops were let out to other people.",0.091249324
"(2) People
could come and stay in the Dharamsala but for stay of more than three days, only
upon seeking permission therefor.",0.1119331
"(3) Rent received from the shops was being used
by the owners for their own purpose.",0.15009467
"(4) The Dharamsala was being
managed/maintained from the personal funds of the owner.",0.10957112
"(5) The management
and control of the Dharamsala was all along with the owners.",0.105900906
"(6) A school was
opened in the Dharamsala.",0.12819763
"(7) A chowkidar was appointed by Ranzor Singh to look
after the Dharamsala and his salary used to be paid by the owner from his own
pocket.",0.13243386
"(8) The Dharamsala could be used for marriage purpose but only with the
permission of the owners.",0.08431784
"(9) The first-floor rooms could be used only by the officers
or by others with the permission of the owner.",0.11469905
"(10) The Dharamsala was ordinarily
being used by the pilgrims only during fair.",0.14318557
"(11) The public never contributed
anything for maintenance of the Dharamsala.",0.08237524
"(12) No member of the public had any
say as regards management of the Dharamsala and had no legal right to use the same.",0.10350403
"(13) No member of public the ever participated in the management of the
Dharamsala.",0.1279878
"(14) No manager had ever been appointed to look after and manage the
property.",0.15260215
(15) The Dharamsala was not registered under the Sarais Act.,0.106926575
"(16) There is
Operation Asha vs Shelly Batra on 5 August, 2025
Indian Kanoon - http://indiankanoon.org/doc/103180344/
29
 no evidence to show that the owners acted as shebaits or trustees.",0.08220881
38.,0.4159891
"A dedication for public purposes and for the benefit of the general public would
involve complete cessation of ownership on the part of the founder and vesting of the
property for the religious object.",0.14625557
"In absence of a formal and express endowment, the
character of the dedication may have to be determined on the basis of the history of
the institution and the conduct of the founder and his heirs.",0.104047045
"Such dedication may
either be complete or partial.",0.20041326
"A right of easement in favour of a community or a part
of the community would not constitute such dedication where the owner retained the
property for himself.",0.117338255
"It may be that right of the owner of the property is qualified by
public right of user but such right in the instant case, as noticed hereinbefore, is not
wholly unrestricted.",0.08565049
"Apart from the fact that the public in general and/or any
particular community did not have any right of participation in the management of
the property nor for the maintenance thereof any contribution was made is a matter
of much significance.",0.08141553
"A dedication, it may bear repetition to state, would mean
complete relinquishment of his right of ownership and proprietary.",0.12823632
"A benevolent act
on the part of a ruler of the State for the benefit of the general public may or may not
amount to dedication for charitable purpose.",0.19225466
39.,0.48875794
"When the complete control is retained by the owner — be it appointment of a
chowkidar, appropriation of rents, maintenance thereof from his personal funds —
dedication cannot be said to be complete.",0.08783977
"There is no evidence except oral statements
of some witnesses to the effect that Raj Kumar Bir Singh became its first trustee.",0.10180161
Evidence adduced in this behalf is presumptive in nature.,0.16259216
"How such trust was administered by Raj Kumar Bir Singh and upon his death by his
successors-in-interest has not been disclosed.",0.1721059
"It appears that the family of the donor retained the
control over the property and, therefore, a complete dedication cannot be inferred far less
presumed.",0.081881724
"Furthermore, a trust which has been created may be a private trust or a public trust.",0.23933125
"The
provisions of Section 92 of the Code of Civil Procedure would be attracted only when a public trust
comes into being and not otherwise.",0.09280002
"-xxx-
42.",0.4994979
"When a dedication to a charity is sought to be established in absence of an instrument or grant,
the law requires that such dedication be established by cogent and satisfactory evidence of conduct
of the parties and user of the property which show the extinction of the private secular character of
the property and its complete dedication to charity.",0.101537846
"It must be proved that the donor intended to
divest himself of his ownership in the dedicated property.",0.15654175
"The meaning of charitable purpose may
depend upon the statute defining the same.”.",0.11265937
"(Emphasis supplied)
Operation Asha vs Shelly Batra on 5 August, 2025
Indian Kanoon - http://indiankanoon.org/doc/103180344/
30
 51.",0.16228397
"In Kuldip Chand (supra), of the several factual circumstances that led this Court to reach the
conclusion that the Dharamsala was not a public trust in addition to the owner’s intention to not
relinquish ownership of the property, some are especially pertinent – (a) in the premises of the
Dharamsala, some portion was let out as shops to other people, unconnected with the religious or
charitable purpose; (b) the income/rent received from those shops were not used to further the
purpose of the alleged trust but was being used by the owners for their own purpose; (c) the
maintenance of the Dharamsala was also being done from the personal funds of the owner and no
contribution was made by the public for the maintenance of the Dharamsala.",0.0952661
"All these facts were
taken into account in arriving at the decision that the Dharamsala was not a public trust.",0.10366092
52.,0.46514165
"On a conspectus of the aforesaid decisions, it could be said that the method of devolution of the
property to the institution or its acquisition, the intention behind the grant of property i.e.",0.07548268
"whether
it was for the benefit of the organization or for the personal benefit of any particular
individual/family – in other words, the historical setting and the circumstances of the grant has
been given considerable significance while concluding whether a trust of a public charitable or
religious nature exists.",0.12965767
"Even if the grant was initially of a private nature, any subsequent dealings
could transform the organization into a public trust, however, such a ‘dedication’ to the public must
be sufficiently proved.",0.083034985
"That the public user or an unascertained class of individuals could exercise
any ‘right’ over the organization and its properties, could also be a significant factor in concluding
that a public trust has come into existence.",0.1416595
"The manner of use of the profits accrued, more
particularly, whether it was applied towards the benefit of the organization or its objectives, could
also lead to an inference as regards the nature of the organization or the creation of a public trust.",0.10818716
53.,0.48446146
"Bihar State Board (supra) has reiterated that a charitable trust may either be created by a grant
for an express purpose or a grant having been made in favour of an individual(s), who might
thereafter create a charitable trust.",0.037232216
"Due attention must also be paid to whether the grant is
accompanied with any fetter/obligation or qualified with a condition, either express or implied,
regarding its use by the grantee.",0.16868255
"Therefore, the trifecta i.e., the intention, manner and conditions of
the grant might have to be scrutinized to see whether the grant was for the benefit of the public or an
unascertained section of the public.",0.06239961
"The intention to create a trust must be indicated, either by
words or acts with reasonable certainty.",0.16319922
"Other established circumstances, including the method of
use of the property and customs of the institution or the mode and manner in which they have dealt
with the properties in the past, could also prove to be relevant.",0.16688801
54.,0.42548198
"Kuldip Chand (supra) had also placed emphasis on the history of the institution/organization,
the conduct of the parties and the beneficiaries of the properties as relevant factors.",0.0984854
"Whether the
‘dedication’ was complete i.e., whether there was an absolute cessation or complete relinquishment
of ownership of the property on the part of the grantor and a subsequent vesting of the property for
the said object, was also considered a key factor in determining if the dedication was for public
purposes.",0.1631468
"Furthermore, how the properties are managed, more specifically, for whose benefit they
are being managed; whether the profits are being re-routed to the public and for their benefit;
whether any personal funds of any founder/proprietor are being applied for the running of the
organization or is it maintained through funds sourced from the public, are also aspects that one
might need to paid due attention to.",0.10455524
"Therefore, the overarching and fundamental purpose of the
Operation Asha vs Shelly Batra on 5 August, 2025
Indian Kanoon - http://indiankanoon.org/doc/103180344/
31
 organization, the mode in which properties are acquired and its beneficiaries could color it with the
characteristics of a trust.",0.072907455
55.,0.8917197
"However, it must be noted that the aforementioned characteristics bear high significance, when,
as mentioned previously, there has been no formal recognition of the entity in question and it has
not been given a legal identity otherwise.",0.1284803
"Now, the next question would be, how an entity which
satisfies the aforementioned criteria but has been, much later in time, registered as a society under
the Societies Registration Act, 1860, would be treated in the eyes of law.",0.06937901
"The answer to this lies in
the decision given by the Full Bench of the Kerala High Court in Kesava Panicker v. Damodara
Panicker and others reported in 1974 SCC OnLine Ker 58.",0.108531296
56.,0.45037985
"In Kesava Panicker (supra), the Full Bench had to decide, on the face of it, a strikingly similar
question i.e., whether a society registered under the Societies Registration Act, 1860 could be
considered to be a trust or a constructive trust for the purposes of Section 92 of the CPC.",0.07413921
"However,
the facts revealed that a public trust was formed much before the society was registered.",0.07533911
"It is in such
circumstances that the Court arrived at the conclusion that the subject school, its properties and
monies formed a public trust of a charitable nature and that the suit under Section 92 was
maintainable.",0.12120549
"The High Court elaborated as follows:
i.",0.3148246
"First, several factors led to the conclusion that the trust had been created, – that the
entire community in the area took an active interest and contributed funds for the
purpose of creating a ‘trust fund’ in order that the school may be established; A
committee was formed for collecting funds either as donations or as share capital;
that long before the registration of the society, funds were collected from the public
towards share money; and there were other forms of contributions as well.",0.08032928
"This
according to the Full Bench reflected that there existed a clear intention to form a
trust and also that a trust fund was created.",0.08486623
"These funds were utilized for the construction of the school building and for other
ancillary purposes including establishing and maintaining the other functions of the
school.",0.20268229
ii.,0.41226038
"Secondly, referring to Tudor on Charities, Sixth Edition, pg 128, it was opined that
a trust may be created by any language sufficient to show the intention, and no
technical words are necessary.",0.054438207
"Further, it was stated that the use of words such as
‘intent’ or ‘purpose’ or a direction that a fund shall be applied by, or be at the disposal
of a person for certain intended charitable purposes, may very well be as effective as
the use of the word ‘trust’.",0.13319854
iii.,0.39732054
"Lastly, the mere factum of registration of a society under the Societies
Registration Act, 1860 could not change the character of the properties which had
already been constituted as trust properties and impressed with the trust, especially
when a trust has clearly been created by the public for a public charitable purpose
i.e., the establishing, maintaining and running of a school.",0.03983784
"Operation Asha vs Shelly Batra on 5 August, 2025
Indian Kanoon - http://indiankanoon.org/doc/103180344/
32
 Any addition to the said properties would also possess the characteristics of a trust
property.",0.10067246
57.,0.41738158
"The relevant observations of the Full Bench are reproduced hereinbelow:
“5.",0.1470505
When once it has been found that the school building and the furniture etc.,0.19797282
"as well
as the funds of the school did not belong to the appellant as is contended by him he
was certainly liable to account for the property of the school including the monies
and the direction to account cannot also be interfered with.",0.10943768
"Considering the nature of
the contentions raised by the appellant the direction to remove him from
management must also stand.",0.13389157
"It is further essential that a scheme must be framed for
the management of the school and the decree permitting that being done cannot also
be altered.",0.049017396
6.,0.42773086
"All this we have said on the basis that the school and its properties and its monies
formed a public trust of a charitable nature and that a suit such as the one envisaged
by Section 92 of the CPC and which was the type of suit that was instituted - it is not
even suggested that this is not so would be permissible and that the suit in question
was maintainable and that the plaintiffs were entitled to sue.",0.068747036
"Regarding those
questions the appellant's Counsel vehemently argued that there has been no trust at
all justifying such an action.",0.11039638
"[…] For a suit under Section 92 there must be a public
trust of the religious or charitable character.",0.10639391
"Herendra Nath Bhattacharya v. Kaliram
Das, (1972) 1 SCC 115 : AIR 1972 SC 246.",0.1780522
"The allegation in the plaint is that there is
such a charitable trust and that the appellant acting as a trustee de son tort has
misused the funds of the trust and have mismanaged the properties.",0.11344801
"If the existence
of a trust as alleged is established the suit will have to be decreed.",0.14958473
"We shall presently
consider whether there is such a trust as alleged.",0.18267211
"Before going to that question we
shall refer to the other decisions as well relied on by counsel for the appellant.",0.15422319
7.,0.4099682
"Counsel very strongly relied on the decision in G. Chikka Venkatappa v. D.
Hanumanthappa, (1970) 1 Mys LJ 296.",0.15718356
"The decision is authority for the proposition
that the formation of a society under the Societies Registration Act to carry out any
charitable or useful or social purpose cannot be regarded as amounting to creation of
a trust for the application of Section 92 of the CPC.",0.09699024
"The effect of the Societies
Registration Act is not to invest properties of the society with the character of trust
property.",0.09128543
"Even if the purpose for which the society was formed was charitable purpose the property acquired
for this purpose will belong to the society and there is no trust and no trust can be predicated.",0.08888344
"So it
was urged that even if the properties were acquired by the Keralasseri High School Society there was
no trust which would enable a suit being instituted in accordance with the provisions of Section 92
of the CPC.",0.07425209
"If we may say so, with great respect, the position stated in the decision is the correct one.",0.22643183
"That was stated with reference to the facts of that case and the conclusion arrived at after discussing
the facts is seen from paragraph 21 of the judgment which we shall extract.",0.16933665
"Operation Asha vs Shelly Batra on 5 August, 2025
Indian Kanoon - http://indiankanoon.org/doc/103180344/
33
 “21.",0.16774338
"On the evidence, therefore, there cannot be the slightest doubt that the construction of this
building was purely and exclusively an activity and concern of the registered society called the
Devanga Sangha.",0.07264244
"It was not and cannot be described as a matter in which the entire Devanga
Community as Community took any interest or any steps in such a way as to make it possible to
suggest that a specified item of property was dedicated by it, or some members thereof, to public
purpose, viz.",0.09482488
"some welfare of the community at large.”
8.",0.1699612
"On the other hand the facts of this case show that the entire community in the area took an active
interest and contributed funds for the purpose of creating a “trust fund” in order that a school may
be established.",0.10757665
"Though it was what was called the “Keralasseri Food Committee” that first made a
move for the establishment of a High School by submitting Ext.",0.09961467
"A9 memorandum to the Chief
Minister, Madras, the public took up the matter and there was a meeting of the public on the 1st
February, 1947 and at that conference a resolution was passed to start a private school.",0.123598956
"A committee
was formed for collecting funds either as donations or as share capital.",0.19309323
Ext.,0.6164471
"A14 is the proceedings of
that meeting embodying the decisions taken at the meeting.",0.21188019
"These proceedings clearly indicate that
the intention was to create a trust fund.",0.19791645
It is so specifically stated in Ext.,0.17781585
A14.,0.42618993
"We shall extract the
relevant part.",0.2590309
(Text in Malayalam Language.),0.4044104
9.,0.39405417
"Long before the registration of the society funds were collected from the public towards share
money is evidenced by Exts.",0.094372034
"A3, A4, A24 and B26 receipts.",0.29692698
"There have been contributions as well,
has been established and this aspect has been discussed in the judgment of the court below.",0.15398565
"It is
thus clear that there has been a clear intention to form a trust and that a trust fund was created and
that the fund was utilised for the construction of the school building and for the ancillary purposes
for establishing and maintaining the work of the school.",0.11431607
"“A trust may be created by any language sufficient to show the intention, and no technical words are
necessary.",0.1831753
"The use of such words as ‘intent’ or ‘purpose’ or a direction that a fund shall be applied
by, or be at the disposal of, a person for the charitable purposes intended, may be as effectual as the
use of the word ‘trust’.",0.19101189
"Even the words ‘authorise and empower’ may be enough, upon the true
construction of the instrument”.",0.17419568
"(See Tudor on Charities, Sixth Edition, Page
128).",0.20625988
10.,0.41114187
"No corporation would be created within the meaning of the word “incorporated” occurring in
Entry 44 of List 1 of the Seventh Schedule to the Constitution by the formation and registration of a
society under the Societies Registration Act.",0.110986546
"The society would continue to remain as an
unincorporated society though under the Societies Registration Act it would have certain privileges
some of them being analogous to those of corporations.",0.12216213
"See Board of Trustees, Ayurvedic and Unani
College, Delhi v. State of Delhi, AIR 1962 SC 458.",0.15091704
"If there was a trust created by the public for a
public charitable purpose namely establishing, maintaining and running a school the fact of the
registration of a society could not change the character of the properties which had already been
constituted as trust properties and impressed with the trust and any addition to those properties
Operation Asha vs Shelly Batra on 5 August, 2025
Indian Kanoon - http://indiankanoon.org/doc/103180344/
34
 must also have the same character.",0.035835233
11.,0.4182793
"We have therefore no hesitation in reaching the conclusion that a trust has been created and the
High School buildings, the land, all appurtenances, furniture, equipment and all other properties are
trust properties.",0.11524806
"-xxx-
13.",0.47368348
The suit is maintainable.,0.30213684
"By virtue of the registration of the society the nature of the trust
properties has not been changed and on the allegations and the findings, a suit for the reliefs asked
for is competent.",0.08919594
"We dismiss this appeal with costs.” (Emphasis supplied)
58.",0.2060429
"As indicated above, a crucial factual aspect in Kesava Panicker (supra), was that the public trust
was already created by the public and that it pre-existed the registration of the society.",0.08028374
"It was in such
circumstances that it was held that a ‘subsequent’ registration of the same entity as a society under
the Societies Registration Act, 1860 would not take away from its character as a public trust and
affect the maintainability of a suit under Section 92 of the CPC.",0.14264826
"A trust was already created by the
public for a public charitable purpose and the properties were already imbued with the character of
trust properties and impressed with the trust.",0.07551809
"The mere registration as a society to alter or
circumvent the status of things which was already present, was what was disallowed.",0.063503124
"However,
whether this factual peculiarity has a bearing on the facts of the present matter remains to be seen.",0.14708537
b.,0.44461736
"Views of different High Courts on the issue
59.",0.2824795
"Over the period of time, several decisions of different High Courts have been faced with the same
question which remains at the centre of the present litigation i.e., whether a society can be
considered to be a public trust for the purposes of Section 92 of the CPC.",0.12351318
"The High Court of Mysore
in C. Chikka Venkatappa & Another v. D. Hanumanthappa & Others reported in 1970 SCC OnLine
Kar 16 was concerned with a suit filed under Section 92 in relation to ‘Devanga Sangha’, a society
registered under the Mysore Societies Registration Act of 1904 whose object was to advance the
educational, economic and social welfare of the members of the Devanga community who are a
section of Hindus.",0.12805317
"The plaintiffs prayed that the defendants be removed from the office they held in
the Devanga Sangha and that they also be directed to render true and proper accounts as regards the
collections made by them on behalf of the Sangha in connection with the Silver Jubilee Building
Fund of the Sangha.",0.11122186
"The suit was decreed and while the first prayer was not granted, the second
prayer was granted only against two out of the five defendants.",0.10990966
"The High Court while holding that
the suit was entirely misconceived on law and also wholly unnecessary on facts, observed as follows:
i.",0.095768325
"First, that the words ‘creation of a trust’ under Section 92 obviously has reference to
similar phraseology employed in the Indian Trusts Act, 1882 although the same
pertains to ‘private trust’.",0.07396151
"‘Trust’ is therefore, an obligation annexed to the ownership
of property.",0.1006181
ii.,0.41226023
"Secondly, due regard was given to the object behind the enactment of the
Karnataka Societies Registration Act, 1960 and the Mysore Societies Registration Act
Operation Asha vs Shelly Batra on 5 August, 2025
Indian Kanoon - http://indiankanoon.org/doc/103180344/
35
 of 1904 respectively, along with the express provisions in those legislations which
provided that the property, whether moveable or immoveable, belonging to a society
shall be deemed to be vested in the Governing Body of the Society unless it is
separately vested in trustees.",0.05101208
"While also referring to the provisions which provide
that a society may sue or be sued, it was concluded that the obvious effect of these
legal provisions would be that such property would belong to the society and be
owned by the society like any other individual since the society by itself is invested
with the character of a legal person.",0.051469974
